id,title,type,release_year,age_certification,genres,imdb_id,imdb_score
tm116324,Jackass: The Movie,MOVIE,2002,R,"['action', 'comedy', 'documentation']",tt0322802,6.6
ts32186,Sonic X,SHOW,2003,TV-Y7,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",tt0367413,6.1
ts11313,DEATH NOTE,SHOW,2006,TV-14,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",tt0877057,9
tm34310,Zoolander,MOVIE,2001,PG-13,"['comedy', 'european']",tt0196229,6.5
ts21247,The Vampire Diaries,SHOW,2009,TV-14,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",tt1405406,7.7
tm160815,Charlie and the Chocolate Factory,MOVIE,2005,PG,"['fantasy', 'comedy', 'family']",tt0367594,6.6
tm78671,Cleaner,MOVIE,2007,R,"['thriller', 'crime']",tt0896798,6.1
tm89036,Harold & Kumar Go to White Castle,MOVIE,2004,R,['comedy'],tt0366551,7
tm86803,The Social Network,MOVIE,2010,PG-13,['drama'],tt1285016,7.8
tm105329,Road to Perdition,MOVIE,2002,R,"['thriller', 'documentation', 'crime', 'drama']",tt0257044,7.7
ts20305,Naruto,SHOW,2002,TV-PG,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",tt0409591,8.4
tm35463,Blow,MOVIE,2001,R,"['drama', 'crime']",tt0221027,7.5
tm84371,Shooter,MOVIE,2007,R,"['thriller', 'action', 'drama']",tt0822854,7.2
tm139658,Big Fish,MOVIE,2003,PG-13,"['drama', 'fantasy', 'romance']",tt0319061,8
tm79442,The Bourne Ultimatum,MOVIE,2007,PG-13,"['thriller', 'action']",tt0440963,8
tm131038,Public Enemies,MOVIE,2009,R,"['crime', 'drama', 'history', 'action', 'european']",tt1152836,7
ts2230,America's Next Top Model,SHOW,2003,TV-14,['reality'],tt0391576,5.6
tm154187,Sherlock Holmes,MOVIE,2009,PG-13,"['crime', 'action', 'thriller']",tt0988045,7.6
tm133767,Love Actually,MOVIE,2003,R,"['drama', 'comedy', 'romance']",tt0314331,7.6
tm88738,Closer,MOVIE,2004,R,"['drama', 'romance']",tt0376541,7.2
ts17942,Chappelle's Show,SHOW,2003,TV-14,"['comedy', 'music']",tt0353049,8.8
tm148270,Something's Gotta Give,MOVIE,2003,PG-13,"['romance', 'drama', 'comedy']",tt0337741,6.7
tm93055,Grown Ups,MOVIE,2010,PG-13,"['comedy', 'drama', 'european']",tt1375670,5.9
tm133374,The Blind Side,MOVIE,2009,PG-13,"['drama', 'sport']",tt0878804,7.6
tm26897,Quantum of Solace,MOVIE,2008,PG-13,"['thriller', 'action']",tt0830515,6.6
tm109304,The Ring,MOVIE,2002,PG-13,"['horror', 'european']",tt0298130,7.1
ts22267,Trailer Park Boys,SHOW,2001,TV-MA,"['comedy', 'crime']",tt0290988,8.6
tm76066,Into the Wild,MOVIE,2007,R,['drama'],tt0758758,8.1
tm90190,True Grit,MOVIE,2010,PG-13,"['western', 'drama']",tt1403865,7.6
tm997728,Blade Runner: The Final Cut,MOVIE,2007,R,"['action', 'thriller', 'scifi']",,
tm29737,Rambo,MOVIE,2008,R,"['thriller', 'action', 'war', 'european']",tt0462499,7
tm84906,Stardust,MOVIE,2007,PG-13,"['fantasy', 'romance', 'family']",tt0486655,7.6
ts6644,Borgen,SHOW,2010,TV-MA,"['drama', 'european']",tt1526318,8.5
tm142086,The Last Samurai,MOVIE,2003,R,"['drama', 'history', 'war', 'action']",tt0325710,7.8
ts22018,iCarly,SHOW,2007,TV-G,"['comedy', 'family', 'romance']",tt0972534,6.7
ts30311,Victorious,SHOW,2010,TV-G,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",tt1604099,6.9
tm95252,The Book of Eli,MOVIE,2010,R,"['thriller', 'action', 'drama', 'european']",tt1037705,6.8
tm136808,Identity,MOVIE,2003,R,['thriller'],tt0340770,7.3
ts21197,Merlin,SHOW,2008,TV-PG,"['action', 'scifi', 'drama', 'fantasy', 'european']",tt1199099,7.9
tm195620,Apocalypse Now Redux,MOVIE,2001,R,"['drama', 'war', 'thriller', 'horror']",,
tm109137,Shrek Forever After,MOVIE,2010,PG,"['fantasy', 'comedy', 'family', 'romance', 'animation']",tt0892791,6.3
tm84613,Hairspray,MOVIE,2007,PG,"['comedy', 'drama', 'romance']",tt0427327,6.7
tm173551,Corpse Bride,MOVIE,2005,PG,"['fantasy', 'romance', 'animation', 'drama', 'family']",tt0121164,7.3
tm94606,Let Me In,MOVIE,2010,R,"['horror', 'drama', 'fantasy', 'thriller', 'european']",tt1228987,7.1
tm136308,Monster,MOVIE,2003,R,"['crime', 'drama', 'thriller', 'european']",tt0340855,7.3
tm82985,Without a Paddle,MOVIE,2004,PG-13,"['thriller', 'comedy']",tt0364751,5.8
tm145593,Once Upon a Time in Mexico,MOVIE,2003,R,"['drama', 'action', 'crime', 'thriller']",tt0285823,6.3
tm150260,Cloudy with a Chance of Meatballs,MOVIE,2009,PG,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",tt0844471,6.9
ts30313,Offspring,SHOW,2010,,"['drama', 'comedy']",tt1530541,8.3
tm119111,Blade II,MOVIE,2002,R,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",tt0187738,6.7
tm130647,Chloe,MOVIE,2009,R,"['thriller', 'drama', 'romance', 'european']",tt1352824,6.3
tm32919,Blood Diamond,MOVIE,2006,R,"['thriller', 'drama']",tt0450259,8
tm23935,The Lake House,MOVIE,2006,PG,"['drama', 'fantasy', 'romance', 'documentation']",tt0410297,6.8
tm137143,Terminator 3: Rise of the Machines,MOVIE,2003,R,"['thriller', 'scifi', 'action', 'european']",tt0181852,6.3
tm28905,Beerfest,MOVIE,2006,R,['comedy'],tt0486551,6.2
tm44486,Heist,MOVIE,2001,R,"['thriller', 'drama', 'action', 'crime', 'european']",tt0252503,6.5
tm39487,Catch and Release,MOVIE,2006,PG-13,"['romance', 'comedy', 'drama']",tt0395495,5.9
tm169949,Just Like Heaven,MOVIE,2005,PG-13,"['drama', 'romance', 'fantasy', 'comedy']",tt0425123,6.7
ts35155,Gurren Lagann,SHOW,2007,TV-14,"['scifi', 'action', 'comedy', 'drama', 'animation']",tt0948103,8.3
tm184913,Four Brothers,MOVIE,2005,R,"['crime', 'action', 'drama', 'thriller']",tt0430105,6.8
tm118637,John Q,MOVIE,2002,PG-13,"['drama', 'thriller', 'crime']",tt0251160,7
tm58382,Not Another Teen Movie,MOVIE,2001,R,['comedy'],tt0277371,5.7
tm40009,21,MOVIE,2008,PG-13,"['drama', 'crime', 'history', 'thriller']",tt0478087,6.8
ts12787,Code Geass: Lelouch of the Rebellion,SHOW,2006,TV-14,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",tt0994314,8.7
tm154470,Terminator Salvation,MOVIE,2009,PG-13,"['thriller', 'scifi', 'fantasy', 'war', 'action']",tt0438488,6.5
tm22294,Deck the Halls,MOVIE,2006,PG,"['comedy', 'family']",tt0790604,5
tm78067,The Girl Next Door,MOVIE,2007,R,"['thriller', 'drama', 'crime', 'horror']",tt0830558,6.5
tm148379,The Cat in the Hat,MOVIE,2003,PG,"['fantasy', 'comedy', 'family']",tt0312528,4
tm76428,Jackass 2.5,MOVIE,2007,,"['documentation', 'comedy']",,
tm21467,Final Destination 3,MOVIE,2006,R,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']",tt0414982,5.8
tm46436,Thir13en Ghosts,MOVIE,2001,R,"['thriller', 'horror', 'fantasy']",tt0245674,5.6
tm57190,The One,MOVIE,2001,PG-13,"['scifi', 'thriller', 'action']",tt0267804,5.9
tm37546,Happy Feet,MOVIE,2006,PG,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",tt0366548,6.4
tm30205,Ip Man,MOVIE,2008,R,"['drama', 'fantasy', 'action', 'history']",tt1220719,8
tm159310,Coach Carter,MOVIE,2005,PG-13,"['drama', 'sport', 'european']",tt0393162,7.3
tm89592,Blade: Trinity,MOVIE,2004,R,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",tt0359013,5.8
tm167516,Monster-in-Law,MOVIE,2005,PG-13,"['romance', 'comedy']",tt0369735,5.5
tm79895,Halloween,MOVIE,2007,R,['horror'],tt0373883,6
tm88045,How Do You Know,MOVIE,2010,PG-13,"['drama', 'comedy', 'romance']",tt1341188,5.4
tm111600,The Sweetest Thing,MOVIE,2002,R,"['comedy', 'romance']",tt0253867,5.1
tm143938,The Final Destination,MOVIE,2009,R,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",tt1144884,5.1
tm31187,The Other Boleyn Girl,MOVIE,2008,PG-13,"['romance', 'drama', 'history']",tt0467200,6.7
tm141390,Friday the 13th,MOVIE,2009,R,"['horror', 'thriller']",tt0758746,5.5
tm74780,The Bucket List,MOVIE,2007,PG-13,"['drama', 'comedy', 'european']",tt0825232,7.4
tm150214,Freddy vs. Jason,MOVIE,2003,R,"['horror', 'action']",tt0329101,5.7
ts21544,Transformers: Prime,SHOW,2010,TV-Y7,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",tt1659175,7.9
tm176528,Memoirs of a Geisha,MOVIE,2005,PG-13,"['drama', 'romance', 'european']",tt0397535,7.3
tm102337,A Nightmare on Elm Street,MOVIE,2010,R,"['horror', 'thriller', 'crime', 'drama']",tt1179056,5.2
tm36188,Body of Lies,MOVIE,2008,R,"['drama', 'action', 'thriller']",tt0758774,7.1
tm88382,A Cinderella Story,MOVIE,2004,PG,"['romance', 'comedy', 'family']",tt0356470,5.9
ts31263,The Mole,SHOW,2001,TV-14,['reality'],tt0294149,7.6
tm47523,Osmosis Jones,MOVIE,2001,PG,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",tt0181739,6.3
tm24088,Scary Movie 4,MOVIE,2006,PG-13,"['comedy', 'horror']",tt0362120,5.1
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,R,"['horror', 'crime']",tt0324216,6.2
tm177068,Fun with Dick and Jane,MOVIE,2005,PG-13,"['comedy', 'crime']",tt0369441,6.1
tm82442,TMNT,MOVIE,2007,PG,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']",tt0453556,6.2
tm90864,Due Date,MOVIE,2010,R,"['drama', 'comedy']",tt1231583,6.5
tm101249,Cop Out,MOVIE,2010,R,"['comedy', 'thriller', 'action', 'crime']",tt1385867,5.5
ts687,The 4400,SHOW,2004,TV-14,"['scifi', 'thriller', 'drama']",tt0389564,7.3
ts24028,Still Game,SHOW,2002,TV-14,"['comedy', 'european']",tt0281491,8.9
tm142564,3 Idiots,MOVIE,2009,PG-13,"['comedy', 'drama']",tt1187043,8.4
ts23752,Midnight Diner,SHOW,2009,TV-MA,"['drama', 'comedy']",tt1882928,8.6
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,"['drama', 'scifi', 'fantasy', 'family']",tt0491603,7.2
ts21740,Black Butler,SHOW,2008,TV-MA,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",tt1316554,8.3
ts30356,Octonauts,SHOW,2010,TV-Y,"['action', 'animation', 'comedy', 'family']",tt1710177,7.6
tm89684,New York Minute,MOVIE,2004,PG,"['comedy', 'crime', 'family', 'romance']",tt0363282,4.8
ts31514,Strawberry Shortcake,SHOW,2003,TV-Y,"['animation', 'family']",tt7996132,7
ts22005,Total Drama Island,SHOW,2007,TV-PG,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",tt1173427,7.4
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,PG,"['drama', 'family', 'sport', 'fantasy']",tt0487897,6.8
tm27268,Monster House,MOVIE,2006,PG,"['fantasy', 'animation', 'comedy', 'family']",tt0385880,6.6
tm81270,Starsky & Hutch,MOVIE,2004,PG-13,"['comedy', 'crime']",tt0335438,6.1
tm137342,Tears of the Sun,MOVIE,2003,R,"['drama', 'thriller', 'war', 'action']",tt0314353,6.6
ts21688,Boys Over Flowers,SHOW,2009,TV-14,"['comedy', 'drama', 'romance']",tt1370334,7.9
ts22318,Winx Club,SHOW,2004,TV-G,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",tt3233214,6.2
tm161263,The Cave,MOVIE,2005,PG-13,"['horror', 'thriller', 'scifi', 'action', 'european']",tt0403424,5.1
ts12815,Big Time Rush,SHOW,2009,TV-G,"['comedy', 'family']",tt1131746,6.3
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,R,"['horror', 'thriller', 'documentation']",tt0420294,5.8
tm55303,I Am Sam,MOVIE,2001,PG-13,['drama'],tt0277027,7.6
tm31189,The Spiderwick Chronicles,MOVIE,2008,PG,"['fantasy', 'thriller', 'action', 'drama', 'family']",tt0416236,6.5
tm165593,Rumor Has It...,MOVIE,2005,PG-13,"['comedy', 'drama', 'romance']",tt0398375,5.5
ts15986,Dead Set,SHOW,2008,TV-MA,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",tt1285482,7.6
ts26322,Toradora!,SHOW,2008,TV-14,"['animation', 'romance', 'comedy', 'drama']",tt1279024,8
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,PG-13,"['comedy', 'romance']",tt0762107,5.9
ts98340,Metallica: Some Kind of Monster,SHOW,2004,TV-MA,['western'],tt6954486,
tm36644,World Trade Center,MOVIE,2006,PG-13,"['thriller', 'history', 'drama']",tt0469641,6
tm77649,Premonition,MOVIE,2007,PG-13,"['thriller', 'drama', 'fantasy']",tt0477071,5.9
ts33559,Shaun the Sheep,SHOW,2007,TV-G,"['animation', 'comedy', 'family', 'european']",tt0983983,8
tm33113,Eagle Eye,MOVIE,2008,PG-13,"['thriller', 'action', 'european']",tt1059786,6.6
tm78189,The Contractor,MOVIE,2007,R,"['thriller', 'european']",,
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,PG,"['drama', 'romance', 'sport']",tt0169102,8.1
tm147211,The Men Who Stare at Goats,MOVIE,2009,R,"['comedy', 'war']",tt1234548,6.2
ts56549,Scare Tactics,SHOW,2003,TV-14,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",tt0339968,6.7
tm29555,Friends with Money,MOVIE,2006,R,"['romance', 'comedy', 'drama']",tt0436331,5.8
tm93225,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,PG,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']",tt1219342,6.9
ts20398,Kath & Kim,SHOW,2002,,['comedy'],tt0272397,8.3
tm86189,Good Luck Chuck,MOVIE,2007,,"['comedy', 'romance']",tt0452625,5.6
ts21421,Pocoyo,SHOW,2005,TV-G,"['animation', 'family', 'comedy', 'european']",tt0487849,3.9
tm104880,Louis C.K.: Hilarious,MOVIE,2010,,['comedy'],tt1421373,8.4
tm101334,Death at a Funeral,MOVIE,2010,R,['comedy'],tt1321509,5.6
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,,['drama'],tt1295085,7.6
ts20526,The Game,SHOW,2006,TV-14,"['comedy', 'drama', 'sport', 'romance']",tt10020984,6.6
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,G,"['music', 'documentation']",,
ts30083,Angel Beats!,SHOW,2010,TV-14,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",tt1639109,7.7
tm141707,Blood and Bone,MOVIE,2009,R,"['thriller', 'action', 'crime', 'drama', 'sport']",tt0346631,6.7
tm103095,Ip Man 2,MOVIE,2010,R,"['drama', 'history', 'sport', 'action']",tt1386932,7.5
ts23835,Masha and the Bear,SHOW,2009,TV-Y,"['comedy', 'family', 'action', 'animation']",tt1884856,7.6
tm83786,Like Stars on Earth,MOVIE,2007,PG,"['drama', 'family']",tt0986264,8.3
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,TV-MA,"['comedy', 'documentation']",tt1422182,8.1
ts27459,The Legend of Bruce Lee,SHOW,2008,,"['action', 'drama']",tt1059455,7
ts20544,Ouran High School Host Club,SHOW,2006,TV-14,"['comedy', 'drama', 'animation', 'romance']",tt0816397,8.2
tm27168,Felon,MOVIE,2008,R,"['crime', 'thriller', 'drama', 'action']",tt1117385,7.4
ts40702,The Ultimatum,SHOW,2009,TV-14,['drama'],tt1682704,5.4
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,TV-14,"['action', 'drama', 'scifi', 'war', 'animation']",tt1630623,7.8
tm114476,Stuart Little 2,MOVIE,2002,G,"['comedy', 'fantasy', 'animation', 'family']",tt0243585,5.5
ts21967,Johnny Test,SHOW,2005,TV-Y7,"['comedy', 'drama', 'family', 'scifi', 'animation', 'action']",tt15061770,5.1
ts12701,Code Lyoko,SHOW,2003,TV-G,"['action', 'fantasy', 'thriller', 'comedy', 'family', 'scifi', 'romance', 'animation']",tt0417311,7.3
tm130574,Did You Hear About the Morgans?,MOVIE,2009,PG-13,"['comedy', 'romance', 'drama']",tt1314228,4.9
ts21695,Iris,SHOW,2009,TV-14,"['action', 'comedy', 'reality', 'romance', 'thriller']",tt1399791,7.8
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,TV-PG,"['horror', 'music', 'animation', 'comedy', 'family', 'fantasy', 'scifi']",tt6950338,6.5
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,TV-G,"['comedy', 'family', 'fantasy', 'animation', 'european']",tt1436544,7.5
ts20535,The Garfield Show,SHOW,2009,TV-G,"['animation', 'comedy', 'family', 'european']",tt1470837,5.3
tm160800,Chaos,MOVIE,2005,R,"['action', 'crime', 'drama', 'thriller', 'european']",tt0402910,6.4
ts38159,Wakfu,SHOW,2008,TV-Y7,"['action', 'drama', 'scifi', 'fantasy', 'animation', 'family', 'european']",tt1807824,8.1
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,,"['comedy', 'documentation']",tt0865482,7.6
tm164557,Initial D,MOVIE,2005,,"['drama', 'action', 'crime', 'thriller', 'animation', 'comedy', 'romance']",tt0439630,6.3
tm112381,Comedian,MOVIE,2002,R,"['comedy', 'documentation']",tt0328962,6.9
tm71119,Delta Farce,MOVIE,2007,PG-13,"['action', 'comedy']",tt0800003,3.6
tm134235,One Piece: Strong World,MOVIE,2009,PG-13,"['fantasy', 'animation', 'action']",tt1485763,7.5
tm86995,Christmas with the Kranks,MOVIE,2004,PG,"['comedy', 'family']",tt0388419,5.4
ts17028,Dinosaur King,SHOW,2007,,"['action', 'scifi', 'family', 'western', 'animation']",tt1524993,5.6
tm137530,Love Happens,MOVIE,2009,PG-13,"['drama', 'romance']",tt4809870,5.6
ts25765,Vampire Knight,SHOW,2008,TV-14,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy', 'horror']",tt1209393,7.3
ts3666,Den-noh Coil,SHOW,2007,TV-Y7,"['scifi', 'animation', 'comedy', 'drama']",tt1033796,7.9
ts42914,Zig and Sharko,SHOW,2010,,"['comedy', 'fantasy', 'romance', 'action', 'animation', 'family', 'european']",tt2046005,6.8
tm100688,Even the Rain,MOVIE,2010,,"['drama', 'european', 'history']",tt1422032,7.4
tm31290,Population 436,MOVIE,2006,R,"['horror', 'thriller']",,
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,G,"['drama', 'romance']",tt0248126,7.4
tm80059,Naruto Shippuden the Movie,MOVIE,2007,PG-13,"['fantasy', 'animation', 'action', 'family']",tt0988982,6.7
tm53999,Open Season 2,MOVIE,2008,PG,['comedy'],,
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,R,"['comedy', 'crime']",tt0425601,7.1
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,PG-13,"['comedy', 'documentation']",tt0806102,8
tm38896,From Within,MOVIE,2008,R,"['thriller', 'horror', 'documentation', 'war', 'european']",tt1063056,5.6
tm29269,Jodhaa Akbar,MOVIE,2008,PG-13,"['romance', 'history', 'war', 'action', 'drama']",tt0449994,7.5
tm156001,And Then Came Lola,MOVIE,2009,PG,"['comedy', 'drama', 'romance']",tt1123894,3.9
ts21664,One on One,SHOW,2001,TV-14,['comedy'],tt0284770,7
tm73058,Om Shanti Om,MOVIE,2007,PG,"['comedy', 'drama', 'fantasy', 'romance', 'thriller', 'action']",tt1024943,6.7
tm76835,Jab We Met,MOVIE,2007,PG-13,"['comedy', 'drama', 'romance']",tt1093370,7.9
ts1464,The Cartel,SHOW,2008,TV-MA,"['action', 'crime', 'drama', 'thriller', 'comedy']",tt1260520,8.1
tm48083,Te quiero,MOVIE,2001,,"['drama', 'comedy', 'european']",tt0217085,4.8
tm33981,Bon Cop Bad Cop,MOVIE,2006,PG-13,"['crime', 'scifi', 'drama', 'thriller', 'action', 'comedy']",tt0479647,6.5
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,PG-13,"['comedy', 'action', 'animation', 'fantasy']",tt0476680,6.6
ts72322,The Mafia Dolls,SHOW,2009,TV-14,"['drama', 'action']",tt1585368,6.6
ts52849,Horrid Henry,SHOW,2006,,"['comedy', 'family', 'fantasy', 'music', 'animation', 'european']",tt0985991,6.3
tm165259,I Will Follow,MOVIE,2010,PG-13,['drama'],tt1624426,5.9
tm97544,Alpha and Omega,MOVIE,2010,PG,"['animation', 'romance', 'comedy', 'family']",tt1213012,5.1
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,2007,PG-13,"['drama', 'comedy', 'animation', 'action']",tt1037116,6.9
ts14102,Bo on the Go!,SHOW,2007,,['animation'],tt1516172,4.1
tm22342,Waist Deep,MOVIE,2006,R,"['thriller', 'drama', 'crime', 'action']",tt0456020,5.8
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,PG-13,"['action', 'animation']",tt1071815,6.4
tm41508,First Sunday,MOVIE,2008,PG-13,"['comedy', 'crime', 'drama']",tt0486578,4.5
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,TV-14,"['documentation', 'history', 'war', 'european']",tt6953928,7.6
tm52352,This Is the Life,MOVIE,2008,,"['documentation', 'music']",tt1178658,6.3
tm170873,My Suicide,MOVIE,2009,R,"['comedy', 'drama']",tt0492896,7
tm176297,Kyaa Kool Hai Hum,MOVIE,2005,,['comedy'],tt0456500,6.1
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,,"['action', 'comedy', 'family', 'animation']",tt6963796,7.2
tm110923,Divine Intervention,MOVIE,2002,,"['drama', 'comedy', 'romance', 'war']",tt0274428,6.6
tm150521,Accident,MOVIE,2009,R,['thriller'],tt1202514,6.6
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,,['comedy'],,
tm177687,Naruto: Legend of the Stone of Gelel,MOVIE,2005,PG-13,"['fantasy', 'comedy', 'drama', 'animation', 'action']",tt0791188,6.4
tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,2006,,"['comedy', 'documentation']",tt0815456,7.9
ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,2005,TV-PG,"['animation', 'comedy', 'family']",tt6929194,6.5
tm156575,Billu,MOVIE,2009,PG,"['drama', 'comedy']",tt1230448,6.3
ts20358,Half & Half,SHOW,2002,TV-14,['comedy'],tt0320024,7
ts44053,The Qin Empire,SHOW,2009,TV-MA,['war'],,
ts23319,Timmy Time,SHOW,2009,TV-Y,"['comedy', 'fantasy', 'animation', 'family', 'european']",tt1125758,6.9
tm91046,"Cairo 6,7,8",MOVIE,2010,,['drama'],tt1764141,7.4
tm61056,Dil Chahta Hai,MOVIE,2001,G,"['drama', 'comedy', 'romance']",tt0292490,8.1
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,R,"['comedy', 'crime']",tt1337032,7.3
tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,PG-13,"['fantasy', 'animation', 'action']",tt1785394,7.4
tm81461,Whisky,MOVIE,2004,,"['drama', 'comedy']",tt0331370,7.1
tm32915,EMI,MOVIE,2008,,"['drama', 'comedy', 'crime']",tt1221133,4.4
ts63295,Vientos de agua,SHOW,2006,TV-MA,['drama'],tt0459724,8.7
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,PG-13,"['action', 'animation', 'fantasy']",tt1703048,6.9
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,PG-13,"['fantasy', 'animation', 'action']",tt1160524,6.8
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,PG-13,"['action', 'animation', 'fantasy']",tt1481363,7
tm31564,Linewatch,MOVIE,2008,R,"['thriller', 'crime', 'drama']",tt1047832,5.4
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,G,"['fantasy', 'horror', 'comedy', 'family']",tt1451423,5.9
tm54147,Dostana,MOVIE,2008,PG-13,"['drama', 'comedy', 'romance']",tt1185420,6.5
tm99776,Whitney Cummings: Money Shot,MOVIE,2010,,"['comedy', 'documentation']",tt1659261,6.2
tm30170,Don,MOVIE,2006,PG-13,"['thriller', 'crime', 'action', 'european']",tt0461936,7.1
tm37945,Rock On!!,MOVIE,2008,,"['drama', 'music']",tt1230165,7.7
tm25029,Eternal Summer,MOVIE,2006,,"['romance', 'drama']",tt0885520,7
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,,['comedy'],tt1188112,7.6
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,PG-13,"['action', 'animation', 'comedy', 'drama', 'fantasy']",tt1206326,7
tm83175,Welcome,MOVIE,2007,,"['romance', 'crime', 'comedy']",tt0488798,6.9
tm65839,Just Another Love Story,MOVIE,2007,,"['thriller', 'european', 'crime', 'drama']",tt1024942,7.2
tm89936,Arahan,MOVIE,2004,,"['thriller', 'fantasy', 'action', 'comedy']",tt0404777,6.6
tm22540,Phir Hera Pheri,MOVIE,2006,,"['comedy', 'crime']",tt0419058,7.1
tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,PG-13,"['fantasy', 'drama', 'animation', 'action']",tt1339302,7.2
tm32885,Rang De Basanti,MOVIE,2006,PG-13,"['comedy', 'drama', 'history', 'crime']",tt0460895,8.1
ts44663,Oscar's Oasis,SHOW,2010,TV-Y,"['animation', 'comedy', 'european']",tt2080922,7.4
tm82765,Swades,MOVIE,2004,G,"['drama', 'european']",tt0367110,8.1
